strategy_name,occurrence,occ_profit,occ_loss,return_geo,period,ground,sky,stop_gain,stop_loss,rebound_channel,simulation_timestamp
CCI_bull_strategy,355,176,179,0.252018637,20,-165,130,,-300,"(0.8, 0.5)",2020-12-20 11:02
CCI_bull_strategy,388,186,202,0.251688434,20,-155,140,,-300,"(0.8, 0.5)",2020-12-20 11:22
CCI_bull_strategy,355,175,180,0.249341248,20,-165,135,,-300,"(0.8, 0.5)",2020-12-20 11:02
CCI_bull_strategy,355,192,163,0.247648796,20,-165,55,,-300,"(0.8, 0.5)",2020-12-20 10:57
CCI_bull_strategy,476,222,254,0.247616506,20,-135,135,,-300,"(0.8, 0.5)",2020-12-20 20:33
CCI_bull_strategy,355,177,178,0.246507456,20,-165,125,,-300,"(0.8, 0.5)",2020-12-20 11:02
CCI_bull_strategy,283,132,151,0.246264224,20,-185,185,,-300,"(0.8, 0.5)",2020-12-20 10:30
CCI_bull_strategy,237,113,124,0.244428522,20,-200,165,,-300,"(0.8, 0.5)",2020-12-20 10:07
CCI_bull_strategy,646,227,419,0.243149575,20,-95,195,,-300,"(0.8, 0.5)",2020-12-20 22:12
CCI_bull_strategy,272,129,143,0.242165604,20,-190,185,,-300,"(0.8, 0.5)",2020-12-20 10:22
CCI_bull_strategy,237,114,123,0.241800912,20,-200,170,,-300,"(0.8, 0.5)",2020-12-20 10:07
CCI_bull_strategy,369,198,171,0.239186339,20,-160,55,,-300,"(0.8, 0.5)",2020-12-20 11:07
CCI_bull_strategy,539,213,326,0.237917013,20,-120,185,,-300,"(0.8, 0.5)",2020-12-20 21:11
CCI_bull_strategy,355,179,176,0.236890399,20,-165,120,,-300,"(0.8, 0.5)",2020-12-20 11:02
CCI_bull_strategy,253,122,131,0.236269701,20,-195,180,,-300,"(0.8, 0.5)",2020-12-20 10:14
CCI_bull_strategy,313,158,155,0.234267213,20,-175,140,,-300,"(0.8, 0.5)",2020-12-20 10:44
CCI_bull_strategy,237,114,123,0.233155395,20,-200,160,,-300,"(0.8, 0.5)",2020-12-20 10:06
CCI_bull_strategy,355,181,174,0.232998032,20,-165,115,,-300,"(0.8, 0.5)",2020-12-20 11:01
CCI_bull_strategy,253,125,128,0.232007318,20,-195,170,,-300,"(0.8, 0.5)",2020-12-20 10:14
CCI_bull_strategy,539,224,315,0.231186803,20,-120,155,,-300,"(0.8, 0.5)",2020-12-20 21:08
CCI_bull_strategy,336,170,166,0.230619261,20,-170,120,,-300,"(0.8, 0.5)",2020-12-20 10:52
CCI_bull_strategy,658,230,428,0.227794204,20,-80,200,,-300,"(0.8, 0.5)",2020-12-21 00:52
CCI_bull_strategy,539,221,318,0.224885145,20,-120,160,,-300,"(0.8, 0.5)",2020-12-20 21:09
CCI_bull_strategy,658,229,429,0.222945453,20,-85,195,,-300,"(0.8, 0.5)",2020-12-20 22:56
CCI_bull_strategy,369,180,189,0.22228189,20,-160,130,,-300,"(0.8, 0.5)",2020-12-20 11:12
CCI_bull_strategy,253,123,130,0.222041729,20,-195,175,,-300,"(0.8, 0.5)",2020-12-20 10:14
CCI_bull_strategy,369,186,183,0.220625251,20,-160,115,,-300,"(0.8, 0.5)",2020-12-20 11:11
CCI_bull_strategy,253,123,130,0.219677499,20,-195,165,,-300,"(0.8, 0.5)",2020-12-20 10:14
CCI_bull_strategy,388,205,183,0.217817762,20,-155,55,,-300,"(0.8, 0.5)",2020-12-20 11:17
CCI_bull_strategy,388,209,179,0.215749402,20,-155,50,,-300,"(0.8, 0.5)",2020-12-20 11:17
CCI_bull_strategy,674,249,425,0.21551945,20,-55,195,,-300,"(0.8, 0.5)",2020-12-21 00:14
CCI_bull_strategy,476,228,248,0.214356013,20,-135,115,,-300,"(0.8, 0.5)",2020-12-20 20:32
CCI_bull_strategy,272,132,140,0.212256885,20,-190,170,,-300,"(0.8, 0.5)",2020-12-20 10:22
CCI_bull_strategy,476,220,256,0.21170512,20,-135,130,,-300,"(0.8, 0.5)",2020-12-20 20:33
CCI_bull_strategy,556,210,346,0.211121875,20,-115,195,,-300,"(0.8, 0.5)",2020-12-20 21:23
CCI_bull_strategy,369,179,190,0.210816406,20,-160,135,,-300,"(0.8, 0.5)",2020-12-20 11:12
CCI_bull_strategy,293,137,156,0.210046936,20,-180,185,,-300,"(0.8, 0.5)",2020-12-20 10:38
CCI_bull_strategy,656,228,428,0.210014532,20,-90,195,,-300,"(0.8, 0.5)",2020-12-20 22:43
CCI_bull_strategy,369,183,186,0.208535669,20,-160,120,,-300,"(0.8, 0.5)",2020-12-20 11:11
CCI_bull_strategy,539,218,321,0.208446272,20,-120,165,,-300,"(0.8, 0.5)",2020-12-20 21:09
CCI_bull_strategy,283,133,150,0.208413016,20,-185,165,,-300,"(0.8, 0.5)",2020-12-20 10:29
CCI_bull_strategy,476,222,254,0.207460875,20,-135,125,,-300,"(0.8, 0.5)",2020-12-20 20:32
CCI_bull_strategy,253,124,129,0.206010012,20,-195,160,,-300,"(0.8, 0.5)",2020-12-20 10:13
CCI_bull_strategy,283,134,149,0.204943427,20,-185,170,,-300,"(0.8, 0.5)",2020-12-20 10:29
CCI_bull_strategy,272,131,141,0.204517594,20,-190,165,,-300,"(0.8, 0.5)",2020-12-20 10:21
CCI_bull_strategy,237,115,122,0.203077887,20,-200,155,,-300,"(0.8, 0.5)",2020-12-20 10:06
