strategy_name,occurrence,occ_profit,occ_loss,return_geo,period,ground,sky,stop_gain,stop_loss,rebound_channel,simulation_timestamp
CCI_bear_strategy,445,206,239,0.37962460280079924,20,-100,65,,300,"(0.2, 0.5)",2020-12-22 00:43:05
CCI_bear_strategy,459,211,248,0.37895832463567136,20,-95,60,,300,"(0.2, 0.5)",2020-12-22 00:52:17
CCI_bear_strategy,462,209,253,0.3783199285687757,20,-65,155,,300,"(0.2, 0.5)",2020-12-22 02:00:06
CCI_bear_strategy,378,185,193,0.3749600297505158,20,-120,125,,300,"(0.2, 0.5)",2020-12-22 00:10:47
CCI_bear_strategy,467,219,248,0.373369141042577,20,-70,135,,300,"(0.2, 0.5)",2020-12-22 01:48:01
CCI_bear_strategy,501,207,294,0.37005847307589534,20,-65,50,,300,"(0.2, 0.5)",2020-12-22 01:52:48
CCI_bear_strategy,375,176,199,0.3693170809426356,20,-125,90,,300,"(0.2, 0.5)",2020-12-22 00:00:36
CCI_bear_strategy,439,209,230,0.36832185683643504,20,-95,125,,300,"(0.2, 0.5)",2020-12-22 00:56:20
CCI_bear_strategy,370,163,207,0.36667453112134885,20,-130,65,,300,"(0.2, 0.5)",2020-12-21 23:51:07
CCI_bear_strategy,475,210,265,0.361679826158809,20,-90,50,,300,"(0.2, 0.5)",2020-12-22 01:01:20
CCI_bear_strategy,456,208,248,0.35854019801516857,20,-65,175,,300,"(0.2, 0.5)",2020-12-22 02:01:29
CCI_bear_strategy,493,215,278,0.3583187093488094,20,-70,60,,300,"(0.2, 0.5)",2020-12-22 01:42:53
CCI_bear_strategy,497,206,291,0.358088989712837,20,-60,50,,300,"(0.2, 0.5)",2020-12-22 02:03:33
CCI_bear_strategy,413,193,220,0.35676820809675003,20,-110,90,,300,"(0.2, 0.5)",2020-12-22 00:26:24
CCI_bear_strategy,495,213,282,0.35493075266496055,20,-70,55,,300,"(0.2, 0.5)",2020-12-22 01:42:32
CCI_bear_strategy,504,205,299,0.35155907745143833,20,-55,50,,300,"(0.2, 0.5)",2020-12-22 02:14:23
CCI_bear_strategy,367,162,205,0.35051480489200304,20,-130,75,,300,"(0.2, 0.5)",2020-12-21 23:51:38
CCI_bear_strategy,365,164,201,0.34881633202967377,20,-130,85,,300,"(0.2, 0.5)",2020-12-21 23:52:09
CCI_bear_strategy,468,209,259,0.34754173802511934,20,-65,135,,300,"(0.2, 0.5)",2020-12-22 01:58:43
CCI_bear_strategy,377,183,194,0.34584582880447656,20,-120,135,,300,"(0.2, 0.5)",2020-12-22 00:11:19
